IdNumerico	Ingreso	Edad	Score	Antiguedad
1103237002	3945,81	34	938	90
1103227649	1246,94	38	918	109
1103227334	2197,79	32	583	88
1103225031	1536,15	38	951	94
1103223135	1453,5	39	950	92
1103222855	2185,25	36	912	97
1103214613	2313,12	38	957	94
1103214118	482,03	37	963	101
1103211023	3305,35	38	934	148
1103210959	1362,93	37	952	106
1103207609	1291,71	38	949	83
1103206403	3675,96	39	943	78
1103199079	982,51	39	946	80
1103196315	1069,8	37	829	88
1103186167	1050,64	39	915	91
1103183685	2050,63	31	787	61
1103182166	927,68	33	939	78
1103172928	1988,75	39	945	73
1103169171	2993,2	36	907	74
1103167340	2255,75	42	956	99
1103167001	2279,32	38	952	223
1103166136	780,18	27	944	45
1103162754	2904,5	38	914	89
1103160642	890,28	38	946	116
1103159065	1122,69	39	945	93
1103157119	3473,2	37	912	70
1103156087	2013,05	33	927	134
1103154470	1478,92	36	925	108
1103154470	1458,59	36	954	105
1103149512	2987,75	40	939	71
1103148530	1363,71	40	928	122
1103142244	3265,77	39	931	115
1103142038	1226,09	40	946	42
1103141386	482,03	38	960	101
1103140461	1289,36	39	957	104
1103140321	2973,47	39	561	60
1103140008	482,03	39	933	34
1103139257	1854,53	39	589	111
1103134365	482,03	38	918	131
1103133763	1502,03	36	950	108
1103131171	1941,34	40	927	95
1103125108	482,03	40	949	96
1103123350	2006,53	40	894	52
1103106652	1586,51	40	955	54
1103102214	800,95	40	892	61
1103089213	2067,8	39	912	50
1103088413	3553,89	40	923	93
1103081210	482,03	40	955	103
1103077283	2786,47	39	923	81
1103075428	2453,18	30	960	98
1103073035	1333,01	41	948	72
1103071781	1219,05	41	922	62
1103069702	2425,04	41	941	92
1103059406	1707,55	40	947	152
1103058358	2021,51	34	972	119
1103050736	482,03	39	857	61
1103045009	1045,15	38	944	73
1103040158	2097,58	36	958	84
1103036974	949	41	941	73
1103033609	1996,93	39	917	104
1103033054	2040,94	41	834	88
1103027676	3800,47	39	947	120
1103026025	852,99	42	960	43
1103018485	781,42	40	944	96
1103014757	1140,28	40	966	139
1103009195	1795,65	41	854	76
1103006944	1610,83	43	871	91
1103006944	1616,61	43	872	88
1102998638	3737,41	43	918	91
1102998018	482,03	41	954	96
1102995204	3400,8	41	942	104
1102989595	1865,94	42	969	143
1102984836	3447,21	42	948	95
1102981329	800,69	43	974	135
1102972799	3432,37	38	923	106
1102972195	1236,96	42	960	112
1102970983	945,18	42	912	107
1102956800	1854,57	42	889	95
1102950118	1196,8	41	937	60
1102945639	3399,76	39	966	86
1102942768	1037,61	41	947	69
1102937552	2028,06	43	956	103
1102935010	1460,1	42	954	80
1102931142	795,01	36	924	60
1102925110	1087,34	42	973	93
1102924345	3189,22	42	956	95
1102924253	1029,95	40	961	103
1102924063	482,03	42	949	129
1102918750	3928,02	34	957	119
1102914130	4629,38	42	611	94
1102909692	482,03	42	863	34
1102905070	2001,81	43	922	94
1102904248	5378,39	38	860	124
1102897400	3232,83	45	958	117
1102897145	482,03	42	939	52
1102896527	2178,41	45	931	74
1102891965	1097,18	42	935	106
1102891965	1156,02	42	962	103
1102873526	1978,52	44	957	117
1102869227	2324,97	44	956	104
1102864475	2565,08	47	946	74
1102858907	1666,82	43	936	116
1102858345	2458,74	43	942	87
1102857123	1131,73	44	867	83
1102854450	833,82	42	966	90
1102846712	3655,34	42	972	80
1102842224	3695,02	42	899	95
1102839568	1524,02	43	928	103
1102836887	482,03	43	949	77
1102836424	1017,07	42	566	81
1102834270	482,03	43	960	69
1102834247	482,03	43	943	77
1102829296	554,46	43	924	131
1102821202	1904,91	44	89	100
1102819768	482,03	43	966	108
1102819164	1537,08	43	794	140
1102817978	942,7	43	960	89
1102815576	3141,35	35	814	111
1102812805	2450,47	40	962	121
1102812342	4133,53	43	938	107
1102811666	621,14	41	948	53
1102804380	1069,92	41	905	62
1102799721	2276,3	40	590	90
1102798590	1375,62	44	897	58
1102795505	1802,01	42	898	85
1102783816	970,15	44	918	113
1102777784	3024,26	41	941	128
1102773593	3420,74	44	971	97
1102772314	1574,52	42	958	92
1102768411	5537,26	38	954	83
1102767108	3143,7	43	955	125
1102765227	6291,63	39	842	111
1102763073	2904,13	44	545	101
1102762950	1199,6	47	936	33
1102761127	3682,26	44	937	126
1102761036	4685	45	960	99
1102759279	1116,01	44	921	98
1102756283	482,03	42	949	69
1102745765	4921,9	41	945	239
1102745195	1232,82	44	967	102
1102740329	482,03	44	961	92
1102720339	1376,36	48	966	93
1102719554	482,03	54	965	96
1102717483	1598,32	44	941	67
1102707062	876,49	43	951	71
1102682273	1523,22	42	949	96
1102676127	2848,64	43	955	103
1102673348	2344,26	42	962	119
1102666813	1026,23	45	436	82
1102663554	1058,56	45	954	98
1102662531	5167,14	45	941	117
1102658679	1342,65	44	955	55
1102658588	1003,77	44	960	84
1102657630	3560,43	43	876	98
1102657416	901,91	45	616	140
1102644950	1459,67	46	937	60
1102642863	1778,52	45	908	109
1102629696	1171,34	48	956	85
1102626965	482,03	46	965	130
1102625009	1722,95	45	972	272
1102622048	4414,31	46	718	79
1102620158	1825,15	35	959	96
1102614953	1444,73	112	974	86
1102612205	770,36	45	953	48
1102611082	889,09	45	916	95
1102611082	1140,81	45	949	92
1102610142	1416,23	43	953	95
1102609052	1363,61	43	952	74
1102603683	1028,24	45	952	85
1102594742	3480,11	48	920	83
1102592647	1920,07	42	966	122
1102589072	1088,36	45	969	149
1102584503	4403,67	46	910	68
1102582184	932,83	45	968	77
1102581392	482,03	44	968	120
1102580659	4460,68	43	971	172
1102577218	1395,07	46	403	93
1102571757	1033,3	46	925	5
1102566740	482,03	46	955	94
1102554852	2111,17	46	928	106
1102554209	2673,12	46	974	206
1102552260	824,72	49	945	88
1102550413	958,82	46	806	109
1102540539	2090,97	46	790	96
1102540174	2491,62	45	898	105
1102538749	678,81	49	952	87
1102534797	721,03	37	974	29
1102531389	1523,43	47	964	78
1102530340	2737,65	46	960	102
1102521158	2337,14	46	928	128
1102521158	2512,54	46	959	125
1102516877	4702,83	48	922	131
1102508478	1398,79	47	954	99
1102507892	2432,61	47	956	102
1102507132	1822,38	44	944	76
1102505359	780,21	49	962	53
1102504048	725,56	48	904	63
1102502414	1550,73	47	940	48
1102502091	1355,6	47	966	131
1102483060	1021,86	47	805	109
1102476288	796,8	48	955	61
1102474671	482,03	43	950	35
1102471578	3153,55	49	686	105
1102464102	1443,39	47	945	45
1102462809	607,26	47	951	85
1102461082	2956,57	47	907	80
1102457742	3871,15	50	938	152
1102456389	2919,09	47	940	124
1102456389	2294,99	47	869	121
1102445028	2553,05	47	943	90
1102444062	1681,3	47	958	94
1102429279	3222,47	47	924	108
1102424007	2264,76	48	909	59
1102422142	3836,18	47	958	137
1102417159	3201,43	46	948	180
1102416763	3134,89	48	965	134
1102412465	1892,92	46	956	96
1102410428	1304,43	48	908	104
1102410295	3783,56	47	872	112
1102409735	1603,94	48	974	113
1102409024	1776,01	48	959	94
1102407804	1859,25	48	956	89
1102406152	2224,93	47	938	90
1102390380	1352,48	46	894	55
1102389895	4338,3	48	949	169
1102377460	482,03	52	960	147
1102373758	2400,68	32	925	120
1102371141	3667,79	48	904	99
1102368642	3816,02	48	973	213
1102361316	1158,28	49	943	76
1102359690	3660,54	49	939	97
1102358254	1045,46	49	950	92
1102356365	1732,45	47	904	61
1102356365	1789,63	47	905	58
1102356167	1052,53	48	966	149
1102354220	1467,82	49	914	96
1102354220	1491,85	49	947	93
1102353008	1106,12	40	957	104
1102339635	1073,23	52	950	71
1102334206	2609,54	47	950	71
1102333026	3338,84	47	954	99
1102332705	2099,21	47	933	101
1102325675	3236,02	48	936	101
1102325154	482,03	48	950	100
1102315247	1028,27	42	959	98
1102294459	471,07	49	965	93
1102293899	4518,88	49	860	84
1102280540	2914,4	52	947	123
1102280540	4240,4	52	968	120
1102277322	3328,6	49	921	93
1102277074	2277,75	52	928	91
1102275250	2186,36	52	948	124
1102272778	1324,71	51	898	37
1102260641	705,15	52	956	82
1102257035	1333,12	112	950	103
1102254727	1136,71	55	952	76
1102242128	482,03	49	931	34
1102240338	1544,11	41	799	79
1102239355	1473,29	49	897	124
1102219274	2255,49	52	961	116
1102218086	1792,41	47	949	77
1102197686	1096,65	55	966	90
1102188750	482,03	54	966	123
1102187372	554,46	52	974	242
1102184791	1533,67	52	906	143
1102184700	1167,9	50	963	97
1102181755	482,03	112	959	96
1102174479	696,43	53	969	174
1102173273	2109,72	53	732	65
1102172960	482,03	54	951	92
1102169198	4898,73	53	957	135
1102167275	1449,33	53	953	135
1102144696	1385,39	49	965	101
1102130059	1664,68	48	895	95
1102124284	1165,81	48	925	77
1102124060	2029,69	49	960	91
1102123146	3285,87	53	902	61
1102121884	1376,91	49	892	41
1102119508	3778,24	51	950	104
1102116272	1065,54	49	957	75
1102116272	1024,46	49	904	69
1102112453	3102,98	49	815	129
1102111638	1815,3	50	928	88
1102105515	2384,48	49	933	93
1102102884	482,03	37	933	60
1102098363	1952,21	48	921	96
1102079314	2336,12	48	927	91
1102075619	1338,44	56	952	93
1102068390	1911,1	50	827	65
1102068341	482,03	50	974	136
1102067939	2076,54	49	961	94
1102067681	958,9	52	918	59
1102062658	2642,33	51	858	127
1102060421	1044,34	50	957	29
1102060355	482,03	112	900	100
1102059506	2573,33	51	944	92
1102054630	1326,68	48	926	109
1102041074	905,05	52	946	99
1102038484	4342,65	49	966	117
1102029590	1832,45	47	677	109
1102021464	1955,55	51	924	133
1102011218	1364,94	52	945	109
1102005442	1339,83	112	948	88
1102004411	3595,8	50	950	98
1102003132	3373,17	51	938	102
1102002993	1117,03	51	968	111
1102002944	1889,99	40	959	93
1101994562	482,03	52	966	141
1101992301	1364,19	51	916	82
1101969192	3216,75	51	966	127
1101967030	2286,35	52	953	137
1101962288	3753,56	51	941	40
1101959987	817,01	55	934	101
1101959987	482,03	55	924	98
1101958377	3455,76	53	963	93
1101957395	1189,31	58	952	76
1101954673	1527,96	54	958	90
1101937736	1969,38	53	962	102
1101932521	2731,12	53	964	125
1101931598	2997,93	52	953	113
1101927919	1064,62	53	972	174
1101927422	3189,17	54	856	100
1101927091	6297,28	48	857	133
1101920062	4900,04	55	939	106
1101902706	840,67	54	968	76
1101897484	670,92	58	897	72
1101895215	2099,33	54	941	107
1101890422	2189,36	54	952	100
1101883518	3041,15	39	943	119
1101874251	1343,08	53	890	95
1101870762	482,03	53	827	89
1101867206	749,6	53	947	128
1101862017	1240,35	54	879	79
1101861134	482,03	54	948	113
1101858130	554,46	55	963	145
1101850160	1306,16	54	957	131
1101847497	1001,26	54	945	88
1101845731	1628,69	54	948	56
1101844510	3366,01	53	959	96
1101842571	1373,62	53	964	136
1101840351	2816,78	53	969	131
1101839866	482,03	54	0	0
1101837761	765,01	51	965	92
1101836201	1489,1	54	952	118
1101834016	3336,25	54	931	95
1101834016	3281,18	54	647	98
1101833679	5060,09	47	935	185
1101833398	4190,95	55	945	111
1101823035	753,28	54	926	101
1101805909	2357,32	55	964	149
1101801825	1698,85	52	950	133
1101797494	482,03	54	814	176
1101796694	1619,05	54	666	105
1101795183	666,37	55	916	91
1101793931	3543,35	56	962	92
1101793253	1290,05	55	972	139
1101790747	1427,53	55	917	99
1101790556	1959,6	54	893	71
1101783866	4701,88	51	942	121
1101782728	1556,44	55	906	136
1101780730	952,96	52	965	142
1101780383	2834,43	55	962	130
1101779518	2381,61	53	923	100
1101762688	1411,73	56	969	128
1101758322	2546,47	56	961	100
1101755765	1043,99	55	955	87
1101752390	807,83	56	945	113
1101751475	1783,67	55	974	125
1101735098	3453,15	59	761	97
1101718680	482,03	57	952	88
1101637518	482,03	53	0	0
1101636692	1018,43	57	891	23
1101634200	2102,01	56	934	102
1101601837	3163,87	55	892	96
1101494787	1806,59	112	971	127
1101492526	1047,39	61	392	56
1101478194	1036,75	52	973	129
1101477063	3246,86	53	590	158
1101472585	1388,13	58	963	93
1101469201	2226,8	55	850	326
1101468450	4832,17	112	605	98
1101461968	2111,76	54	954	73
1101460028	1223,73	55	936	96
1101454104	3226,73	56	830	98
1101427589	1217,98	56	933	101
1101394474	1681,45	59	134	134
1101381695	3255,52	55	958	93
1101371928	2393,48	54	966	97
1101369856	2558,94	56	908	137
1101345518	1377,19	59	946	179
1101113429	2749,82	65	938	114
1101076311	631,23	59	961	193
1101046645	2943,84	59	923	131
1100869245	1687,31	56	898	99
1100865896	1591,13	52	952	175
1100776135	1436,2	67	974	231
1100758489	3647,91	53	974	248
1100752326	2215,65	52	956	98
1100683257	4700,17	66	624	110
1100652849	1218,69	112	923	91
1100612710	1201,28	65	929	85
1100609518	937,05	58	219	51
1100606175	1393,98	58	965	106
1100594249	2424,01	62	956	155
1100568276	1792,84	54	960	107
1100563780	4844,85	61	929	118
1100558939	918,13	64	911	76
1100515434	3505,73	65	954	95
1100472057	622,01	65	936	32
1100460706	2135,48	62	957	137
1100453081	3791,83	62	957	171
1100437852	4678,96	62	915	82
1100325800	772,98	63	965	95
1100081783	1050,3	72	957	230
1003904750	1766,4	24	888	27
1003794326	993,61	24	964	28
1003791330	1769,5	23	929	41
1003767066	1237,31	24	934	31
1003659974	1060,31	25	959	81
1003644976	1485,67	24	894	32
1003607379	1785,69	32	885	42
1003597935	948,05	26	909	43
1003563374	993,8	25	902	69
1003558242	1443,63	24	915	78
1003551577	1394,76	28	941	64
1003525266	962,15	24	887	9
1003485487	1384,95	27	918	62
1003424676	1105,4	28	901	102
1003403761	3514,28	22	901	32
1003398961	1955,88	27	890	74
1003392352	1608,36	22	895	29
1003338124	2146,51	25	902	35
1003334115	1307,62	25	859	58
1003327333	3350,44	27	925	70
1003326210	1346,36	27	870	97
1003319082	2510,56	22	933	27
1003301254	1540,58	28	912	51
1003276654	1151,23	27	940	79
1003252671	1111,73	29	952	74
1003250329	1275,66	26	810	71
1003242458	1193,07	24	936	60
1003242136	1330,93	28	942	55
1003239314	1252,84	29	953	74
1003238241	2242,82	28	938	85
1003236732	2053,46	26	823	45
1003226030	2045,53	26	685	67
1003210794	482,03	28	974	106
1003208871	1999,96	28	152	35
1003206586	482,03	28	652	32
1003204037	1194,85	24	905	56
1003176722	482,03	112	900	64
1003166764	1154,54	28	895	40
1003165097	2020,22	29	930	105
1003160395	965,96	28	879	12
1003149406	1032,32	31	943	57
1003143698	1911,51	23	892	44
1003143029	785,01	24	948	49
1003142427	1850,82	29	933	52
1003138623	735,56	29	944	105
1003136999	1769,8	28	938	37
1003134093	870,24	30	756	79
1003098967	1210,31	30	968	108
1003094685	1881,65	30	935	106
1003093760	2005,24	24	889	39
1003089396	1790,97	25	933	43
1003077912	2705,55	24	910	43
1003070958	1102,86	34	974	64
1003059621	2390,85	31	948	100
1003023452	1525,23	29	973	91
1003023114	1361,05	26	941	40
1003018478	1479,61	31	963	65
1003015326	1026,95	29	953	86
1003015169	1536,25	27	908	78
1003015029	1519,87	29	909	51
1003014774	1397,92	29	793	98
1003014113	815,59	27	966	90
1003012000	1294,07	26	902	33
1002987079	1162,99	31	924	94
1002984548	1308,53	23	888	60
1002961967	2107,07	28	947	72
1002961322	2518,57	31	953	45
1002955001	1547,44	30	963	98
1002951430	745,77	24	907	73
1002951380	716,57	28	955	72
1002948675	1077,21	31	953	99
1002936852	1362,57	31	909	104
1002934238	899,48	31	967	91
1002930889	1314,51	29	902	72
1002923074	482,03	31	904	95
1002898409	1044,83	29	950	92
1002892170	2279,24	32	906	96
1002882825	2112,21	30	815	73
1002878682	1951,05	28	966	82
1002877437	1703,37	30	973	107
1002875555	1272,06	32	954	175
1002875050	937,59	31	945	79
1002874590	721,72	27	712	61
1002872982	2297,73	31	953	105
1002872222	1331,19	29	942	33
1002872172	1103,83	25	948	54
1002872073	1799,79	28	949	74
1002867420	1403,55	26	920	62
1002867420	1369,54	26	952	56
1002866729	1561,94	29	904	175
1002866224	947,4	30	943	87
1002864419	2327,27	29	877	60
1002861563	1421,74	27	944	91
1002861563	1459,14	27	966	88
1002860789	1732,13	26	883	82
1002856928	1317,29	30	941	67
1002856886	1535,15	26	960	83
1002856134	1737,31	31	962	101
1002855383	1370,82	31	970	81
1002854550	2188,53	27	939	44
1002851580	1337,82	31	854	107
1002842753	1151,68	30	935	31
1002838975	2118,45	26	940	39
1002835526	1174,6	25	946	84
1002832044	1134,3	35	952	95
1002829560	2576,31	32	955	100
1002824918	2312,79	27	862	70
1002824447	1270,26	35	853	87
1002823217	1435,99	32	751	84
1002820601	2036,18	31	856	89
1002817904	1680,71	32	957	77
1002813051	1461,09	32	896	66
1002810164	1287,13	26	630	44
1002807707	1922,61	32	890	24
1002804795	910,66	33	970	103
1002795910	992,5	31	950	37
1002795134	1287,41	33	954	63
1002785093	1377,35	34	938	36
1002782207	1019,84	36	827	85
1002780854	810,38	33	921	59
1002772422	2085,78	34	950	100
1002772414	1230,81	31	967	76
1002767034	972,41	30	964	48
1002763181	2128,5	35	959	79
1002762001	1276,26	28	933	30
1002753869	1346,31	33	951	102
1002746939	967,12	24	907	68
1002740148	1325,16	33	698	53
1002738266	1903,72	31	916	68
1002737300	3260,48	32	915	92
1002732616	2576,39	32	907	31
1002732343	482,03	31	941	59
1002727574	1090,35	35	965	93
1002722898	3325,36	32	818	92
1002716882	2070,73	34	908	86
1002711909	1478,33	31	942	89
1002710687	1097,04	29	898	37
1002708319	2139,36	33	972	96
1002696423	1253,16	28	870	41
1002695326	2110	31	941	43
1002692844	1802,52	32	587	46
1002688925	1878,85	34	848	74
1002679783	1185,17	34	904	77
1002677951	1354,81	112	449	55
1002670055	1386,18	33	743	95
1002667176	1050,64	36	898	76
1002654406	4644,32	28	897	28
1002654182	864,98	34	938	57
1002645859	1823,91	24	899	52
1002644449	1435,22	35	944	106
1002639357	1027,05	28	897	43
1002627980	482,03	32	948	58
1002624797	2479,4	112	968	94
1002615951	1153,11	34	968	94
1002615050	1505,27	27	920	73
1002614186	482,03	31	24	123
1002612826	678,81	29	909	43
1002609822	1188,12	34	726	92
1002609020	1191,39	31	921	87
1002609020	960,77	31	955	84
1002608857	1046,43	30	971	68
1002607370	1445,21	39	658	60
1002603148	1871,52	34	944	57
1002599734	2121,62	33	887	45
1002598926	1024,11	39	918	62
1002597472	1872,54	32	738	91
1002597381	4771,2	29	904	45
1002597282	1331,15	33	957	94
1002587051	2125,73	29	939	59
1002579587	1979,23	35	915	78
1002573960	2026,03	33	971	88
1002567707	1020,12	112	968	96
1002565313	1168,31	35	953	71
1002564894	1407,96	31	837	68
1002559936	1330,05	29	937	47
1002559332	1771,92	28	936	81
1002556635	1049,74	34	959	53
1002548525	755,06	34	974	92
1002547576	3717,81	29	958	76
1002545018	1038,87	26	933	31
1002542619	1777,9	31	569	67
1002537916	1635,27	36	927	85
1002527867	2373,01	34	928	72
1002524815	1560,19	34	966	108
1002524120	1246,94	34	974	83
1002522397	2279,49	35	871	37
1002521662	2277,04	32	958	94
1002511572	2825,83	30	923	79
1002508644	1744,6	36	924	96
1002504593	2322,67	29	930	111
1002503041	1582,95	32	904	77
1002502092	2381,18	32	890	46
1002500088	1325,24	33	957	87
1002498341	482,03	36	966	109
1002487153	1407,5	30	967	35
1002486544	1252,49	36	967	101
1002481727	1405,86	36	930	95
1002481578	899,51	36	927	84
1002476313	1892,56	36	927	92
1002473260	2061,44	36	865	104
1002470753	1634,44	34	968	105
1002462388	2164,75	36	914	77
1002458386	4431,46	36	942	97
1002457537	471,07	33	971	66
1002454286	1316,11	30	936	87
1002437315	1243,3	36	946	44
1002436333	2072,13	31	931	100
1002435616	2268,49	30	944	52
1002434544	1943,67	31	952	45
1002432076	1016,46	31	946	99
1002431433	1738,74	31	919	72
1002429304	3138,52	32	966	96
1002428868	2786,04	31	930	103
1002428124	3327,83	37	956	104
1002427159	482,03	30	933	12
1002425898	1005,34	30	940	64
1002423554	1950,53	33	941	87
1002417580	4859,83	29	944	48
1002412284	482,03	35	929	8
1002411161	482,03	112	931	62
1002387478	1505,78	36	913	71
1002386199	1060,83	36	929	107
1002385365	2196,38	37	919	93
1002381976	1994,19	112	888	135
1002378808	1366,74	31	883	119
1002378063	1994,04	32	954	78
1002376075	1286,19	37	956	130
1002374690	1107,33	35	951	39
1002373056	482,03	37	974	195
1002370227	5009,02	37	934	95
1002364709	1858,11	36	971	140
1002355558	2310,39	41	852	95
1002350658	471,07	36	970	94
1002349296	1969,96	37	952	132
1002349148	1029,71	32	927	95
1002348298	2158,94	32	951	98
1002345849	1329,14	32	961	98
1002344487	1003,59	32	952	50
1002340261	1845,6	31	951	64
1002333910	3922,39	38	896	29
1002331914	3978,33	31	891	30
1002326005	5016,38	32	802	112
1002325700	966,55	38	972	117
1002320875	3735,81	31	885	93
1002317616	889,56	38	943	110
1002316113	2169,45	37	947	128
1002313037	1051,96	38	574	92
1002312575	2762,36	40	221	98
1002311536	2133,06	39	904	54
1002311361	1853,27	35	914	95
1002303244	5238,09	32	887	49
1002302014	482,03	38	915	61
1002289450	1030	31	971	92
1002284188	1043,33	39	582	117
1002271748	1749,4	30	949	42
1002265476	3225,42	39	859	97
1002264396	2509,59	38	937	96
1002264396	2445,81	38	942	99
1002263570	3452,76	39	941	82
1002263042	2079,02	42	931	80
